timestamp,arrival,departure,name,link1tt,link2tt,link3tt,link4tt,origin,destination,arrival_orig
2013-05-11 03:30:00,2013-05-11 03:30:00,2013-05-12 16:00:00,1,0,0,0,0,21,45,2013-05-11 03:30:00
2013-05-14 03:30:00,2013-05-14 03:30:00,2013-05-14 16:30:00,3,0,0,0,0,16,65,2013-05-14 03:30:00
2013-05-21 03:30:00,2013-05-21 03:30:00,2013-05-22 08:00:00,5,0,0,0,0,1,45,2013-05-21 03:30:00
2013-05-23 16:00:00,2013-05-23 16:00:00,2013-05-26 11:30:00,7,0,0,0,0,13,45,2013-05-23 16:00:00
2013-05-29 03:00:00,2013-05-29 03:00:00,2013-05-29 21:30:00,9,0,0,0,0,1,56,2013-05-29 03:00:00
2013-05-30 21:00:00,2013-05-30 21:00:00,2013-06-03 02:30:00,11,0,0,0,0,1,45,2013-05-30 21:00:00
2013-06-03 15:30:00,2013-06-03 15:30:00,2013-06-04 02:30:00,13,0,0,0,0,41,45,2013-06-03 15:30:00
2013-06-06 03:00:00,2013-06-06 03:00:00,2013-06-06 16:00:00,15,0,0,0,0,4,45,2013-06-06 03:00:00
2013-06-07 15:30:00,2013-06-07 15:30:00,2013-06-08 05:00:00,17,0,0,0,0,1,13,2013-06-07 15:30:00
2013-06-15 05:00:00,2013-06-15 05:00:00,2013-06-17 17:00:00,19,0,0,0,0,1,72,2013-06-15 05:00:00
2013-06-20 16:00:00,2013-06-20 16:00:00,2013-06-22 16:30:00,21,0,0,0,0,1,46,2013-06-20 16:00:00
2013-06-25 04:00:00,2013-06-25 04:00:00,2013-06-27 23:00:00,23,0,0,0,0,13,51,2013-06-25 04:00:00
2013-02-04 04:00:00,2013-02-04 04:00:00,2013-02-07 15:30:00,26,0,0,0,0,52,56,2013-02-04 04:00:00
2013-02-11 15:30:00,2013-02-11 15:30:00,2013-02-11 17:00:00,28,0,0,0,0,51,56,2013-02-11 15:30:00
2013-02-13 03:00:00,2013-02-13 03:00:00,2013-02-14 15:30:00,30,0,0,0,0,51,56,2013-02-13 03:00:00
2013-02-14 17:30:00,2013-02-14 17:30:00,2013-02-15 02:30:00,32,0,0,0,0,42,65,2013-02-14 17:30:00
2013-03-21 02:00:00,2013-03-21 02:00:00,2013-03-21 03:30:00,34,0,0,0,0,51,61,2013-03-21 02:00:00
2013-04-27 03:30:00,2013-04-27 03:30:00,2013-04-27 18:00:00,36,0,0,0,0,51,63,2013-04-27 03:30:00
2013-06-28 04:00:00,2013-06-28 04:00:00,2013-06-28 17:00:00,38,0,0,0,0,51,67,2013-06-28 04:00:00
2013-03-01 15:30:00,2013-03-01 15:30:00,2013-03-01 17:00:00,39,0,0,0,0,59,60,2013-03-01 15:30:00
2013-04-23 16:30:00,2013-04-23 16:30:00,2013-04-25 04:00:00,41,0,0,0,0,16,64,2013-04-23 16:30:00
2013-05-09 17:00:00,2013-05-09 17:00:00,2013-05-14 05:00:00,43,0,0,0,0,16,58,2013-05-09 17:00:00
2013-05-14 16:30:00,2013-05-14 16:30:00,2013-05-18 16:30:00,45,0,0,0,0,7,58,2013-05-14 16:30:00
2013-05-19 03:00:00,2013-05-19 03:00:00,2013-05-22 03:30:00,47,0,0,0,0,18,73,2013-05-19 03:00:00
2013-06-08 03:30:00,2013-06-08 03:30:00,2013-06-14 17:00:00,49,0,0,0,0,1,38,2013-06-08 03:30:00
2013-06-15 05:00:00,2013-06-15 05:00:00,2013-06-17 17:00:00,51,0,0,0,0,16,64,2013-06-15 05:00:00
2013-01-26 16:00:00,2013-01-26 16:00:00,2013-01-27 04:00:00,52,0,0,0,0,58,58,2013-01-26 16:00:00
2013-04-23 16:30:00,2013-04-23 16:30:00,2013-04-28 04:30:00,54,0,0,0,0,14,72,2013-04-23 16:30:00
2013-04-30 03:30:00,2013-04-30 03:30:00,2013-04-30 16:30:00,56,0,0,0,0,58,63,2013-04-30 03:30:00
2013-02-22 02:30:00,2013-02-22 02:30:00,2013-02-22 15:30:00,59,0,0,0,0,46,69,2013-02-22 02:30:00
2013-06-12 03:30:00,2013-06-12 03:30:00,2013-06-18 03:30:00,62,0,0,0,0,55,56,2013-06-12 03:30:00
2013-01-07 17:30:00,2013-01-07 17:30:00,2013-01-11 03:00:00,64,0,0,0,0,52,56,2013-01-07 17:30:00
2013-02-25 17:30:00,2013-02-25 17:30:00,2013-02-28 03:00:00,65,0,0,0,0,56,56,2013-02-25 17:30:00
2013-01-03 16:00:00,2013-01-03 16:00:00,2013-01-05 04:00:00,68,0,0,0,0,55,67,2013-01-03 16:00:00
2013-02-14 15:30:00,2013-02-14 15:30:00,2013-03-15 17:30:00,70,0,0,0,0,56,62,2013-02-14 15:30:00
2013-05-29 06:00:00,2013-05-29 06:00:00,2013-05-29 06:30:00,72,0,0,0,0,55,56,2013-05-29 06:00:00
2013-05-29 07:30:00,2013-05-29 07:30:00,2013-05-29 09:00:00,74,0,0,0,0,55,56,2013-05-29 07:30:00
2013-05-30 05:30:00,2013-05-30 05:30:00,2013-05-30 06:30:00,76,0,0,0,0,55,56,2013-05-30 05:30:00
2013-05-30 07:00:00,2013-05-30 07:00:00,2013-01-21 02:00:00,78,0,0,0,0,55,40,2013-05-30 07:00:00
2013-01-23 00:00:00,2013-01-23 00:00:00,2013-01-30 16:00:00,80,0,0,0,0,1,65,2013-01-23 00:00:00
2013-01-31 14:30:00,2013-01-31 14:30:00,2013-01-31 15:30:00,82,0,0,0,0,7,8,2013-01-31 14:30:00
2013-01-31 23:00:00,2013-01-31 23:00:00,2013-02-01 00:00:00,84,0,0,0,0,2,3,2013-01-31 23:00:00
2013-02-01 01:30:00,2013-02-01 01:30:00,2013-02-02 13:30:00,86,0,0,0,0,1,2,2013-02-01 01:30:00
2013-02-03 05:00:00,2013-02-03 05:00:00,2013-02-16 15:00:00,88,0,0,0,0,1,39,2013-02-03 05:00:00
2013-02-17 08:30:00,2013-02-17 08:30:00,2013-02-17 10:30:00,90,0,0,0,0,1,2,2013-02-17 08:30:00
2013-02-18 01:30:00,2013-02-18 01:30:00,2013-03-03 15:00:00,92,0,0,0,0,1,65,2013-02-18 01:30:00
2013-03-05 12:00:00,2013-03-05 12:00:00,2013-03-05 12:30:00,94,0,0,0,0,1,2,2013-03-05 12:00:00
2013-03-05 14:00:00,2013-03-05 14:00:00,2013-03-06 03:30:00,96,0,0,0,0,1,63,2013-03-05 14:00:00
2013-03-16 08:30:00,2013-03-16 08:30:00,2013-03-31 04:00:00,98,0,0,0,0,1,72,2013-03-16 08:30:00
2013-04-02 03:30:00,2013-04-02 03:30:00,2013-04-02 04:00:00,100,0,0,0,0,1,2,2013-04-02 03:30:00
2013-04-02 07:00:00,2013-04-02 07:00:00,2013-04-12 03:30:00,102,0,0,0,0,1,71,2013-04-02 07:00:00
2013-04-13 17:30:00,2013-04-13 17:30:00,2013-04-14 05:30:00,104,0,0,0,0,1,70,2013-04-13 17:30:00
2013-05-03 17:00:00,2013-05-03 17:00:00,2013-05-10 04:00:00,106,0,0,0,0,7,63,2013-05-03 17:00:00
2013-05-14 03:30:00,2013-05-14 03:30:00,2013-05-14 18:00:00,108,0,0,0,0,16,66,2013-05-14 03:30:00
2013-06-18 20:30:00,2013-06-18 20:30:00,2013-06-30 03:00:00,110,0,0,0,0,7,43,2013-06-18 20:30:00
2013-01-02 21:00:00,2013-01-02 21:00:00,2013-01-05 15:30:00,113,0,0,0,0,1,53,2013-01-02 21:00:00
2013-01-07 16:00:00,2013-01-07 16:00:00,2013-01-13 10:30:00,115,0,0,0,0,1,73,2013-01-07 16:00:00
2013-01-15 00:00:00,2013-01-15 00:00:00,2013-01-15 02:30:00,117,0,0,0,0,1,2,2013-01-15 00:00:00
2013-01-16 01:00:00,2013-01-16 01:00:00,2013-01-16 17:00:00,119,0,0,0,0,1,64,2013-01-16 01:00:00
2013-02-06 21:30:00,2013-02-06 21:30:00,2013-02-06 22:30:00,121,0,0,0,0,1,2,2013-02-06 21:30:00
2013-02-07 12:30:00,2013-02-07 12:30:00,2013-02-10 03:00:00,123,0,0,0,0,1,64,2013-02-07 12:30:00
2013-02-12 15:00:00,2013-02-12 15:00:00,2013-02-23 16:30:00,125,0,0,0,0,1,38,2013-02-12 15:00:00
2013-02-25 08:00:00,2013-02-25 08:00:00,2013-03-18 16:30:00,127,0,0,0,0,1,72,2013-02-25 08:00:00
2013-03-19 19:00:00,2013-03-19 19:00:00,2013-03-19 19:30:00,129,0,0,0,0,7,8,2013-03-19 19:00:00
2013-03-20 18:30:00,2013-03-20 18:30:00,2013-01-17 16:30:00,131,0,0,0,0,1,46,2013-03-20 18:30:00
2013-01-20 04:00:00,2013-01-20 04:00:00,2013-01-21 12:00:00,133,0,0,0,0,6,64,2013-01-20 04:00:00
2013-01-26 20:00:00,2013-01-26 20:00:00,2013-01-29 03:30:00,135,0,0,0,0,1,69,2013-01-26 20:00:00
2013-01-30 14:00:00,2013-01-30 14:00:00,2013-01-30 14:30:00,137,0,0,0,0,7,8,2013-01-30 14:00:00
2013-01-31 08:30:00,2013-01-31 08:30:00,2013-02-12 16:30:00,139,0,0,0,0,1,64,2013-01-31 08:30:00
2013-02-15 05:00:00,2013-02-15 05:00:00,2013-02-22 15:30:00,141,0,0,0,0,1,64,2013-02-15 05:00:00
2013-02-24 03:30:00,2013-02-24 03:30:00,2013-03-05 21:30:00,143,0,0,0,0,1,65,2013-02-24 03:30:00
2013-03-06 11:00:00,2013-03-06 11:00:00,2013-03-06 12:00:00,145,0,0,0,0,17,18,2013-03-06 11:00:00
2013-03-07 15:00:00,2013-03-07 15:00:00,2013-03-16 02:30:00,147,0,0,0,0,1,66,2013-03-07 15:00:00
2013-03-17 01:30:00,2013-03-17 01:30:00,2013-03-17 02:00:00,149,0,0,0,0,7,8,2013-03-17 01:30:00
2013-03-17 04:00:00,2013-03-17 04:00:00,2013-03-18 16:30:00,151,0,0,0,0,3,68,2013-03-17 04:00:00
2013-03-25 18:30:00,2013-03-25 18:30:00,2013-04-05 16:30:00,153,0,0,0,0,1,38,2013-03-25 18:30:00
2013-04-07 02:00:00,2013-04-07 02:00:00,2013-04-16 16:30:00,155,0,0,0,0,1,69,2013-04-07 02:00:00
2013-04-16 23:30:00,2013-04-16 23:30:00,2013-04-17 03:00:00,157,0,0,0,0,40,64,2013-04-16 23:30:00
2013-05-09 02:30:00,2013-05-09 02:30:00,2013-05-15 14:00:00,159,0,0,0,0,9,67,2013-05-09 02:30:00
2013-05-16 04:30:00,2013-05-16 04:30:00,2013-05-18 03:30:00,161,0,0,0,0,16,61,2013-05-16 04:30:00
2013-06-14 17:00:00,2013-06-14 17:00:00,2013-01-16 09:30:00,163,0,0,0,0,5,57,2013-06-14 17:00:00
2013-01-02 16:30:00,2013-01-02 16:30:00,2013-06-04 16:30:00,167,0,0,0,0,38,59,2013-01-02 16:30:00
2013-06-05 03:30:00,2013-06-05 03:30:00,2013-06-05 16:00:00,169,0,0,0,0,27,36,2013-06-05 03:30:00
2013-06-25 16:30:00,2013-06-25 16:30:00,2013-04-29 02:30:00,171,0,0,0,0,20,50,2013-06-25 16:30:00
2013-04-29 15:30:00,2013-04-29 15:30:00,2013-01-21 09:00:00,173,0,0,0,0,23,60,2013-04-29 15:30:00
2013-01-21 16:30:00,2013-01-21 16:30:00,2013-01-22 03:00:00,175,0,0,0,0,38,71,2013-01-21 16:30:00
2013-06-06 03:00:00,2013-06-06 03:00:00,2013-06-06 04:30:00,176,0,0,0,0,37,37,2013-06-06 03:00:00
2013-06-06 16:00:00,2013-06-06 16:00:00,2013-01-29 16:00:00,178,0,0,0,0,1,69,2013-06-06 16:00:00
2013-01-31 04:00:00,2013-01-31 04:00:00,2013-02-11 15:30:00,180,0,0,0,0,1,58,2013-01-31 04:00:00
2013-02-13 06:30:00,2013-02-13 06:30:00,2013-02-13 11:30:00,182,0,0,0,0,1,19,2013-02-13 06:30:00
2013-02-13 12:00:00,2013-02-13 12:00:00,2013-02-13 13:00:00,184,0,0,0,0,18,19,2013-02-13 12:00:00
2013-02-13 13:30:00,2013-02-13 13:30:00,2013-02-14 04:30:00,186,0,0,0,0,18,72,2013-02-13 13:30:00
2013-02-22 14:00:00,2013-02-22 14:00:00,2013-02-28 16:00:00,188,0,0,0,0,1,64,2013-02-22 14:00:00
2013-03-02 14:00:00,2013-03-02 14:00:00,2013-03-03 03:30:00,190,0,0,0,0,1,38,2013-03-02 14:00:00
2013-03-13 11:30:00,2013-03-13 11:30:00,2013-03-13 19:30:00,192,0,0,0,0,1,19,2013-03-13 11:30:00
2013-03-13 23:00:00,2013-03-13 23:00:00,2013-03-18 03:30:00,194,0,0,0,0,18,64,2013-03-13 23:00:00
2013-03-20 00:00:00,2013-03-20 00:00:00,2013-03-20 17:00:00,196,0,0,0,0,1,56,2013-03-20 00:00:00
2013-03-25 22:00:00,2013-03-25 22:00:00,2013-03-26 03:00:00,198,0,0,0,0,19,27,2013-03-25 22:00:00
2013-03-27 05:00:00,2013-03-27 05:00:00,2013-03-27 15:30:00,200,0,0,0,0,1,36,2013-03-27 05:00:00
2013-05-07 16:30:00,2013-05-07 16:30:00,2013-05-08 17:30:00,202,0,0,0,0,1,60,2013-05-07 16:30:00
2013-05-25 16:30:00,2013-05-25 16:30:00,2013-05-29 21:30:00,204,0,0,0,0,1,74,2013-05-25 16:30:00
2013-05-31 15:00:00,2013-05-31 15:00:00,2013-06-09 03:00:00,206,0,0,0,0,1,61,2013-05-31 15:00:00
2013-06-12 03:30:00,2013-06-12 03:30:00,2013-06-20 17:30:00,208,0,0,0,0,8,66,2013-06-12 03:30:00
2013-06-22 16:30:00,2013-06-22 16:30:00,2013-01-22 08:00:00,210,0,0,0,0,8,66,2013-06-22 16:30:00
2013-01-23 20:30:00,2013-01-23 20:30:00,2013-01-23 21:00:00,212,0,0,0,0,1,2,2013-01-23 20:30:00
2013-01-23 23:30:00,2013-01-23 23:30:00,2013-01-24 00:30:00,214,0,0,0,0,1,2,2013-01-23 23:30:00
2013-01-24 04:30:00,2013-01-24 04:30:00,2013-01-25 05:30:00,216,0,0,0,0,1,72,2013-01-24 04:30:00
2013-02-06 09:30:00,2013-02-06 09:30:00,2013-02-08 04:00:00,218,0,0,0,0,1,71,2013-02-06 09:30:00
2013-02-10 15:30:00,2013-02-10 15:30:00,2013-02-11 17:00:00,220,0,0,0,0,1,57,2013-02-10 15:30:00
2013-04-10 21:30:00,2013-04-10 21:30:00,2013-06-30 03:00:00,222,0,0,0,0,1,52,2013-04-10 21:30:00
2013-01-01 04:00:00,2013-01-01 04:00:00,2013-01-19 17:30:00,225,0,0,0,0,36,45,2013-01-01 04:00:00
2013-01-21 03:30:00,2013-01-21 03:30:00,2013-01-28 11:00:00,227,0,0,0,0,2,66,2013-01-21 03:30:00
2013-01-31 08:30:00,2013-01-31 08:30:00,2013-03-17 16:30:00,229,0,0,0,0,1,68,2013-01-31 08:30:00
2013-01-01 20:30:00,2013-01-01 20:30:00,2013-01-02 16:30:00,231,0,0,0,0,1,73,2013-01-01 20:30:00
2013-01-14 20:30:00,2013-01-14 20:30:00,2013-01-14 21:00:00,233,0,0,0,0,7,8,2013-01-14 20:30:00
2013-01-15 21:00:00,2013-01-15 21:00:00,2013-01-16 14:30:00,235,0,0,0,0,1,65,2013-01-15 21:00:00
2013-02-07 05:30:00,2013-02-07 05:30:00,2013-02-14 17:30:00,237,0,0,0,0,1,43,2013-02-07 05:30:00
2013-02-17 00:00:00,2013-02-17 00:00:00,2013-02-17 22:00:00,239,0,0,0,0,1,73,2013-02-17 00:00:00
2013-03-15 15:30:00,2013-03-15 15:30:00,2013-03-16 10:30:00,241,0,0,0,0,1,62,2013-03-15 15:30:00
2013-03-22 03:30:00,2013-03-22 03:30:00,2013-04-06 16:00:00,243,0,0,0,0,1,64,2013-03-22 03:30:00
2013-04-08 13:00:00,2013-04-08 13:00:00,2013-04-09 03:00:00,245,0,0,0,0,1,46,2013-04-08 13:00:00
2013-04-14 08:30:00,2013-04-14 08:30:00,2013-04-15 04:00:00,247,0,0,0,0,1,72,2013-04-14 08:30:00
2013-04-17 04:30:00,2013-04-17 04:30:00,2013-04-19 03:30:00,249,0,0,0,0,9,65,2013-04-17 04:30:00
2013-04-26 13:00:00,2013-04-26 13:00:00,2013-05-04 03:30:00,251,0,0,0,0,6,60,2013-04-26 13:00:00
2013-05-04 20:00:00,2013-05-04 20:00:00,2013-05-06 17:00:00,253,0,0,0,0,13,73,2013-05-04 20:00:00
2013-06-10 15:30:00,2013-06-10 15:30:00,2013-06-12 16:00:00,255,0,0,0,0,8,68,2013-06-10 15:30:00
2013-06-17 02:30:00,2013-06-17 02:30:00,2013-06-24 02:30:00,257,0,0,0,0,15,62,2013-06-17 02:30:00
2013-06-25 18:00:00,2013-06-25 18:00:00,2013-04-29 15:30:00,259,0,0,0,0,1,68,2013-06-25 18:00:00
2013-04-30 16:30:00,2013-04-30 16:30:00,2013-06-01 16:30:00,261,0,0,0,0,11,46,2013-04-30 16:30:00
2013-01-16 16:00:00,2013-01-16 16:00:00,2013-01-16 17:30:00,266,0,0,0,0,13,14,2013-01-16 16:00:00
2013-01-16 17:30:00,2013-01-16 17:30:00,2013-01-17 01:30:00,268,0,0,0,0,13,14,2013-01-16 17:30:00
2013-01-17 06:30:00,2013-01-17 06:30:00,2013-01-18 13:30:00,270,0,0,0,0,1,14,2013-01-17 06:30:00
2013-01-18 14:30:00,2013-01-18 14:30:00,2013-01-19 09:00:00,272,0,0,0,0,13,72,2013-01-18 14:30:00
2013-01-26 13:00:00,2013-01-26 13:00:00,2013-05-04 03:30:00,274,0,0,0,0,13,47,2013-01-26 13:00:00
2013-04-04 13:00:00,2013-04-04 13:00:00,2013-04-05 05:00:00,277,0,0,0,0,1,27,2013-04-04 13:00:00
2013-04-06 16:30:00,2013-04-06 16:30:00,2013-04-07 04:00:00,279,0,0,0,0,1,27,2013-04-06 16:30:00
2013-04-08 01:00:00,2013-04-08 01:00:00,2013-04-08 04:00:00,281,0,0,0,0,1,25,2013-04-08 01:00:00
2013-04-10 11:00:00,2013-04-10 11:00:00,2013-04-10 15:00:00,283,0,0,0,0,1,7,2013-04-10 11:00:00
2013-04-10 17:00:00,2013-04-10 17:00:00,2013-04-10 21:30:00,285,0,0,0,0,6,25,2013-04-10 17:00:00
2013-04-12 00:30:00,2013-04-12 00:30:00,2013-04-12 14:30:00,287,0,0,0,0,1,19,2013-04-12 00:30:00
2013-04-13 04:30:00,2013-04-13 04:30:00,2013-04-13 11:00:00,289,0,0,0,0,1,20,2013-04-13 04:30:00
2013-04-16 00:30:00,2013-04-16 00:30:00,2013-04-16 18:00:00,291,0,0,0,0,1,27,2013-04-16 00:30:00
2013-04-17 04:30:00,2013-04-17 04:30:00,2013-04-22 02:30:00,293,0,0,0,0,13,38,2013-04-17 04:30:00
2013-04-23 18:00:00,2013-04-23 18:00:00,2013-04-24 03:00:00,295,0,0,0,0,2,39,2013-04-23 18:00:00
2013-04-27 03:00:00,2013-04-27 03:00:00,2013-04-27 16:30:00,297,0,0,0,0,7,38,2013-04-27 03:00:00
2013-04-28 04:30:00,2013-04-28 04:30:00,2013-04-28 21:30:00,299,0,0,0,0,14,27,2013-04-28 04:30:00
2013-04-30 16:30:00,2013-04-30 16:30:00,2013-05-02 15:30:00,301,0,0,0,0,15,27,2013-04-30 16:30:00
2013-05-04 03:30:00,2013-05-04 03:30:00,2013-05-04 16:30:00,303,0,0,0,0,12,27,2013-05-04 03:30:00
2013-05-07 05:00:00,2013-05-07 05:00:00,2013-05-10 15:30:00,305,0,0,0,0,4,29,2013-05-07 05:00:00
2013-05-11 03:30:00,2013-05-11 03:30:00,2013-05-11 11:00:00,307,0,0,0,0,20,27,2013-05-11 03:30:00
2013-05-13 04:00:00,2013-05-13 04:00:00,2013-05-13 12:30:00,309,0,0,0,0,4,22,2013-05-13 04:00:00
2013-05-13 17:00:00,2013-05-13 17:00:00,2013-05-14 11:30:00,311,0,0,0,0,20,63,2013-05-13 17:00:00
2013-05-21 03:30:00,2013-05-21 03:30:00,2013-05-21 18:00:00,313,0,0,0,0,1,27,2013-05-21 03:30:00
2013-05-24 15:30:00,2013-05-24 15:30:00,2013-05-26 10:00:00,315,0,0,0,0,3,25,2013-05-24 15:30:00
2013-05-30 01:30:00,2013-05-30 01:30:00,2013-05-30 17:30:00,317,0,0,0,0,1,27,2013-05-30 01:30:00
2013-05-31 04:30:00,2013-05-31 04:30:00,2013-06-01 16:30:00,319,0,0,0,0,1,16,2013-05-31 04:30:00
2013-06-04 03:30:00,2013-06-04 03:30:00,2013-06-04 17:00:00,321,0,0,0,0,4,36,2013-06-04 03:30:00
2013-06-07 01:30:00,2013-06-07 01:30:00,2013-06-07 04:00:00,323,0,0,0,0,16,25,2013-06-07 01:30:00
2013-06-07 17:00:00,2013-06-07 17:00:00,2013-06-10 02:30:00,325,0,0,0,0,7,21,2013-06-07 17:00:00
2013-06-12 03:30:00,2013-06-12 03:30:00,2013-06-12 16:00:00,327,0,0,0,0,1,15,2013-06-12 03:30:00
2013-06-19 03:30:00,2013-06-19 03:30:00,2013-06-19 05:00:00,329,0,0,0,0,7,16,2013-06-19 03:30:00
2013-06-21 04:00:00,2013-06-21 04:00:00,2013-06-21 17:00:00,331,0,0,0,0,1,21,2013-06-21 04:00:00
2013-06-21 21:30:00,2013-06-21 21:30:00,2013-06-23 16:00:00,333,0,0,0,0,11,21,2013-06-21 21:30:00
2013-06-23 21:30:00,2013-06-23 21:30:00,2013-06-26 00:30:00,335,0,0,0,0,7,27,2013-06-23 21:30:00
2013-06-26 16:00:00,2013-06-26 16:00:00,2013-06-28 19:00:00,337,0,0,0,0,1,27,2013-06-26 16:00:00
2013-06-29 05:00:00,2013-06-29 05:00:00,2013-04-05 03:30:00,339,0,0,0,0,8,48,2013-06-29 05:00:00
2013-01-04 08:00:00,2013-01-04 08:00:00,2013-01-05 04:00:00,342,0,0,0,0,1,56,2013-01-04 08:00:00
2013-01-08 18:00:00,2013-01-08 18:00:00,2013-01-09 15:00:00,344,0,0,0,0,1,61,2013-01-08 18:00:00
2013-01-21 03:30:00,2013-01-21 03:30:00,2013-01-22 03:00:00,346,0,0,0,0,1,37,2013-01-21 03:30:00
2013-01-22 15:00:00,2013-01-22 15:00:00,2013-01-22 16:00:00,348,0,0,0,0,7,8,2013-01-22 15:00:00
2013-01-24 13:00:00,2013-01-24 13:00:00,2013-01-24 14:30:00,350,0,0,0,0,1,2,2013-01-24 13:00:00
2013-01-24 16:00:00,2013-01-24 16:00:00,2013-01-24 16:30:00,352,0,0,0,0,1,2,2013-01-24 16:00:00
2013-01-24 20:00:00,2013-01-24 20:00:00,2013-01-26 06:00:00,354,0,0,0,0,1,70,2013-01-24 20:00:00
2013-02-07 02:00:00,2013-02-07 02:00:00,2013-02-11 02:30:00,356,0,0,0,0,18,38,2013-02-07 02:00:00
2013-02-12 04:00:00,2013-02-12 04:00:00,2013-02-18 02:30:00,358,0,0,0,0,1,70,2013-02-12 04:00:00
2013-02-20 20:30:00,2013-02-20 20:30:00,2013-02-21 16:00:00,360,0,0,0,0,1,56,2013-02-20 20:30:00
2013-02-28 19:30:00,2013-02-28 19:30:00,2013-03-26 16:00:00,362,0,0,0,0,1,68,2013-02-28 19:30:00
2013-03-28 11:00:00,2013-03-28 11:00:00,2013-03-28 11:30:00,364,0,0,0,0,1,2,2013-03-28 11:00:00
2013-03-28 12:30:00,2013-03-28 12:30:00,2013-03-28 13:30:00,366,0,0,0,0,1,2,2013-03-28 12:30:00
2013-03-28 15:30:00,2013-03-28 15:30:00,2013-03-28 16:00:00,368,0,0,0,0,1,2,2013-03-28 15:30:00
2013-03-28 17:30:00,2013-03-28 17:30:00,2013-04-08 03:30:00,370,0,0,0,0,1,73,2013-03-28 17:30:00
2013-04-09 22:00:00,2013-04-09 22:00:00,2013-04-09 22:30:00,372,0,0,0,0,1,2,2013-04-09 22:00:00
2013-04-09 23:30:00,2013-04-09 23:30:00,2013-04-20 05:00:00,374,0,0,0,0,1,68,2013-04-09 23:30:00
2013-04-21 15:30:00,2013-04-21 15:30:00,2013-04-25 04:00:00,376,0,0,0,0,15,72,2013-04-21 15:30:00
2013-04-27 16:00:00,2013-04-27 16:00:00,2013-04-28 03:00:00,378,0,0,0,0,18,57,2013-04-27 16:00:00
2013-05-04 13:30:00,2013-05-04 13:30:00,2013-05-06 02:30:00,380,0,0,0,0,8,66,2013-05-04 13:30:00
2013-06-14 02:30:00,2013-06-14 02:30:00,2013-06-15 03:30:00,382,0,0,0,0,16,64,2013-06-14 02:30:00
2013-06-24 00:30:00,2013-06-24 00:30:00,2013-03-16 02:30:00,384,0,0,0,0,6,68,2013-06-24 00:30:00
2013-03-19 20:30:00,2013-03-19 20:30:00,2013-03-20 02:30:00,386,0,0,0,0,1,46,2013-03-19 20:30:00
2013-03-22 03:00:00,2013-03-22 03:00:00,2013-03-24 17:00:00,388,0,0,0,0,41,46,2013-03-22 03:00:00
2013-03-27 02:00:00,2013-03-27 02:00:00,2013-03-28 03:30:00,390,0,0,0,0,1,46,2013-03-27 02:00:00
2013-03-29 23:30:00,2013-03-29 23:30:00,2013-03-31 04:00:00,392,0,0,0,0,1,45,2013-03-29 23:30:00
