timestamp,arrival,departure,name,link1tt,link2tt,link3tt,link4tt,origin,destination,arrival_orig
2013-01-18 22:00:00,2013-01-18 22:00:00,2013-01-19 00:30:00,1159,0,0,0,0,13,14,2013-01-18 22:00:00
2013-01-19 01:30:00,2013-01-19 01:30:00,2013-01-19 07:30:00,1161,0,0,0,0,13,14,2013-01-19 01:30:00
2013-01-19 16:00:00,2013-01-19 16:00:00,2013-01-20 17:00:00,1163,0,0,0,0,13,14,2013-01-19 16:00:00
2013-01-22 22:00:00,2013-01-22 22:00:00,2013-01-23 02:30:00,1165,0,0,0,0,1,26,2013-01-22 22:00:00
2013-01-26 06:30:00,2013-01-26 06:30:00,2013-01-26 12:00:00,1167,0,0,0,0,1,14,2013-01-26 06:30:00
2013-01-26 15:00:00,2013-01-26 15:00:00,2013-01-26 17:00:00,1169,0,0,0,0,13,14,2013-01-26 15:00:00
2013-01-26 22:00:00,2013-01-26 22:00:00,2013-01-27 19:00:00,1171,0,0,0,0,13,14,2013-01-26 22:00:00
2013-01-27 19:30:00,2013-01-27 19:30:00,2013-01-27 21:00:00,1173,0,0,0,0,13,14,2013-01-27 19:30:00
2013-01-27 21:30:00,2013-01-27 21:30:00,2013-01-28 20:30:00,1175,0,0,0,0,13,14,2013-01-27 21:30:00
2013-01-29 08:30:00,2013-01-29 08:30:00,2013-01-29 23:30:00,1177,0,0,0,0,13,14,2013-01-29 08:30:00
2013-01-30 00:30:00,2013-01-30 00:30:00,2013-01-30 16:00:00,1179,0,0,0,0,13,45,2013-01-30 00:30:00
2013-01-31 21:30:00,2013-01-31 21:30:00,2013-02-01 03:30:00,1181,0,0,0,0,13,64,2013-01-31 21:30:00
2013-02-07 02:30:00,2013-02-07 02:30:00,2013-02-07 11:00:00,1183,0,0,0,0,1,25,2013-02-07 02:30:00
2013-02-07 22:00:00,2013-02-07 22:00:00,2013-02-07 23:30:00,1185,0,0,0,0,13,14,2013-02-07 22:00:00
2013-02-08 00:00:00,2013-02-08 00:00:00,2013-02-08 10:00:00,1187,0,0,0,0,13,14,2013-02-08 00:00:00
2013-02-08 10:30:00,2013-02-08 10:30:00,2013-02-08 11:00:00,1189,0,0,0,0,13,14,2013-02-08 10:30:00
2013-02-09 04:00:00,2013-02-09 04:00:00,2013-02-09 10:00:00,1191,0,0,0,0,1,14,2013-02-09 04:00:00
2013-02-09 12:30:00,2013-02-09 12:30:00,2013-02-09 14:30:00,1193,0,0,0,0,13,14,2013-02-09 12:30:00
2013-02-10 03:00:00,2013-02-10 03:00:00,2013-02-10 18:30:00,1195,0,0,0,0,13,14,2013-02-10 03:00:00
2013-02-10 19:00:00,2013-02-10 19:00:00,2013-02-13 16:00:00,1197,0,0,0,0,13,46,2013-02-10 19:00:00
2013-02-14 02:30:00,2013-02-14 02:30:00,2013-02-14 16:00:00,1199,0,0,0,0,13,38,2013-02-14 02:30:00
2013-02-16 19:30:00,2013-02-16 19:30:00,2013-02-17 03:00:00,1201,0,0,0,0,1,43,2013-02-16 19:30:00
2013-02-20 04:30:00,2013-02-20 04:30:00,2013-02-23 02:00:00,1203,0,0,0,0,1,58,2013-02-20 04:30:00
2013-02-24 19:30:00,2013-02-24 19:30:00,2013-02-25 20:00:00,1205,0,0,0,0,1,14,2013-02-24 19:30:00
2013-02-27 05:30:00,2013-02-27 05:30:00,2013-02-27 16:30:00,1207,0,0,0,0,1,39,2013-02-27 05:30:00
2013-02-28 16:30:00,2013-02-28 16:30:00,2013-03-01 04:30:00,1209,0,0,0,0,10,49,2013-02-28 16:30:00
2013-03-04 19:30:00,2013-03-04 19:30:00,2013-03-04 21:30:00,1211,0,0,0,0,1,13,2013-03-04 19:30:00
2013-03-07 01:30:00,2013-03-07 01:30:00,2013-03-13 02:30:00,1213,0,0,0,0,1,56,2013-03-07 01:30:00
2013-03-16 02:30:00,2013-03-16 02:30:00,2013-03-16 15:30:00,1215,0,0,0,0,1,35,2013-03-16 02:30:00
2013-03-21 14:30:00,2013-03-21 14:30:00,2013-01-16 09:30:00,1216,0,0,0,0,68,72,2013-03-21 14:30:00
2013-01-17 05:00:00,2013-01-17 05:00:00,2013-03-11 16:00:00,1218,0,0,0,0,1,48,2013-01-17 05:00:00
2013-03-12 03:00:00,2013-03-12 03:00:00,2013-01-02 16:30:00,1220,0,0,0,0,37,65,2013-03-12 03:00:00
2013-01-03 15:00:00,2013-01-03 15:00:00,2013-01-08 02:30:00,1222,0,0,0,0,1,58,2013-01-03 15:00:00
2013-01-09 14:30:00,2013-01-09 14:30:00,2013-01-09 22:30:00,1224,0,0,0,0,13,14,2013-01-09 14:30:00
2013-01-09 23:00:00,2013-01-09 23:00:00,2013-01-11 03:00:00,1226,0,0,0,0,13,45,2013-01-09 23:00:00
2013-01-29 21:00:00,2013-01-29 21:00:00,2013-02-06 16:00:00,1228,0,0,0,0,7,61,2013-01-29 21:00:00
2013-02-09 03:00:00,2013-02-09 03:00:00,2013-02-09 07:00:00,1230,0,0,0,0,1,14,2013-02-09 03:00:00
2013-02-09 07:30:00,2013-02-09 07:30:00,2013-02-09 08:30:00,1232,0,0,0,0,13,14,2013-02-09 07:30:00
2013-02-09 09:00:00,2013-02-09 09:00:00,2013-02-10 04:30:00,1234,0,0,0,0,13,62,2013-02-09 09:00:00
2013-03-16 00:00:00,2013-03-16 00:00:00,2013-03-21 03:30:00,1236,0,0,0,0,14,66,2013-03-16 00:00:00
2013-03-22 05:30:00,2013-03-22 05:30:00,2013-03-23 01:30:00,1238,0,0,0,0,13,14,2013-03-22 05:30:00
2013-03-23 02:00:00,2013-03-23 02:00:00,2013-03-23 02:30:00,1240,0,0,0,0,13,14,2013-03-23 02:00:00
2013-03-23 03:00:00,2013-03-23 03:00:00,2013-03-23 17:00:00,1242,0,0,0,0,13,63,2013-03-23 03:00:00
2013-04-09 20:30:00,2013-04-09 20:30:00,2013-05-02 15:30:00,1244,0,0,0,0,14,27,2013-04-09 20:30:00
2013-05-03 16:30:00,2013-05-03 16:30:00,2013-01-03 16:00:00,1246,0,0,0,0,14,47,2013-05-03 16:30:00
2013-01-09 04:30:00,2013-01-09 04:30:00,2013-01-12 11:30:00,1248,0,0,0,0,1,56,2013-01-09 04:30:00
2013-01-14 21:30:00,2013-01-14 21:30:00,2013-01-15 00:00:00,1250,0,0,0,0,1,4,2013-01-14 21:30:00
2013-01-19 00:00:00,2013-01-19 00:00:00,2013-01-19 17:30:00,1252,0,0,0,0,1,55,2013-01-19 00:00:00
2013-01-21 21:30:00,2013-01-21 21:30:00,2013-01-23 04:00:00,1254,0,0,0,0,1,65,2013-01-21 21:30:00
2013-02-08 15:00:00,2013-02-08 15:00:00,2013-02-10 03:00:00,1256,0,0,0,0,1,67,2013-02-08 15:00:00
2013-02-10 16:00:00,2013-02-10 16:00:00,2013-02-13 16:00:00,1258,0,0,0,0,27,58,2013-02-10 16:00:00
2013-02-13 17:30:00,2013-02-13 17:30:00,2013-02-14 04:30:00,1260,0,0,0,0,52,73,2013-02-13 17:30:00
2013-02-14 16:00:00,2013-02-14 16:00:00,2013-02-14 17:30:00,1262,0,0,0,0,45,46,2013-02-14 16:00:00
2013-02-18 12:30:00,2013-02-18 12:30:00,2013-02-19 04:00:00,1264,0,0,0,0,1,57,2013-02-18 12:30:00
2013-02-23 13:00:00,2013-02-23 13:00:00,2013-02-23 19:00:00,1266,0,0,0,0,1,5,2013-02-23 13:00:00
2013-02-25 19:00:00,2013-02-25 19:00:00,2013-02-26 17:00:00,1268,0,0,0,0,1,59,2013-02-25 19:00:00
2013-02-27 16:30:00,2013-02-27 16:30:00,2013-02-28 05:00:00,1270,0,0,0,0,38,43,2013-02-27 16:30:00
2013-03-02 11:00:00,2013-03-02 11:00:00,2013-03-03 02:00:00,1272,0,0,0,0,1,47,2013-03-02 11:00:00
2013-03-06 05:30:00,2013-03-06 05:30:00,2013-03-09 02:30:00,1274,0,0,0,0,1,73,2013-03-06 05:30:00
2013-03-14 14:30:00,2013-03-14 14:30:00,2013-03-14 19:00:00,1276,0,0,0,0,1,6,2013-03-14 14:30:00
2013-03-14 21:00:00,2013-03-14 21:00:00,2013-03-20 15:30:00,1278,0,0,0,0,4,58,2013-03-14 21:00:00
2013-03-23 16:30:00,2013-03-23 16:30:00,2013-03-24 15:30:00,1280,0,0,0,0,1,37,2013-03-23 16:30:00
2013-03-24 23:00:00,2013-03-24 23:00:00,2013-03-24 23:30:00,1282,0,0,0,0,9,10,2013-03-24 23:00:00
2013-03-25 02:30:00,2013-03-25 02:30:00,2013-03-25 03:30:00,1284,0,0,0,0,4,7,2013-03-25 02:30:00
2013-03-26 20:00:00,2013-03-26 20:00:00,2013-03-27 12:30:00,1286,0,0,0,0,1,44,2013-03-26 20:00:00
2013-03-27 23:30:00,2013-03-27 23:30:00,2013-03-28 00:30:00,1288,0,0,0,0,18,19,2013-03-27 23:30:00
2013-03-28 06:00:00,2013-03-28 06:00:00,2013-03-28 07:00:00,1290,0,0,0,0,6,7,2013-03-28 06:00:00
2013-03-28 08:00:00,2013-03-28 08:00:00,2013-03-28 11:00:00,1292,0,0,0,0,6,7,2013-03-28 08:00:00
2013-04-16 01:30:00,2013-04-16 01:30:00,2013-04-17 03:00:00,1294,0,0,0,0,1,59,2013-04-16 01:30:00
2013-04-20 05:00:00,2013-04-20 05:00:00,2013-04-25 04:00:00,1296,0,0,0,0,5,47,2013-04-20 05:00:00
2013-05-01 03:00:00,2013-05-01 03:00:00,2013-05-01 16:00:00,1298,0,0,0,0,16,47,2013-05-01 03:00:00
2013-05-03 05:30:00,2013-05-03 05:30:00,2013-05-10 04:00:00,1300,0,0,0,0,8,43,2013-05-03 05:30:00
2013-05-13 04:00:00,2013-05-13 04:00:00,2013-05-13 15:30:00,1302,0,0,0,0,7,64,2013-05-13 04:00:00
2013-05-20 02:30:00,2013-05-20 02:30:00,2013-05-22 17:30:00,1304,0,0,0,0,5,64,2013-05-20 02:30:00
2013-05-23 14:00:00,2013-05-23 14:00:00,2013-05-30 00:30:00,1306,0,0,0,0,8,74,2013-05-23 14:00:00
2013-05-31 00:00:00,2013-05-31 00:00:00,2013-06-01 18:00:00,1308,0,0,0,0,1,25,2013-05-31 00:00:00
2013-06-02 04:30:00,2013-06-02 04:30:00,2013-06-06 16:00:00,1310,0,0,0,0,13,39,2013-06-02 04:30:00
2013-06-09 01:30:00,2013-06-09 01:30:00,2013-06-11 03:30:00,1312,0,0,0,0,6,43,2013-06-09 01:30:00
2013-06-13 04:30:00,2013-06-13 04:30:00,2013-06-16 04:00:00,1314,0,0,0,0,4,48,2013-06-13 04:30:00
2013-06-20 04:30:00,2013-06-20 04:30:00,2013-06-22 16:30:00,1316,0,0,0,0,21,45,2013-06-20 04:30:00
2013-06-23 03:00:00,2013-06-23 03:00:00,2013-06-25 16:30:00,1318,0,0,0,0,16,47,2013-06-23 03:00:00
2013-06-26 05:00:00,2013-06-26 05:00:00,2013-06-26 16:00:00,1320,0,0,0,0,18,19,2013-06-26 05:00:00
2013-01-17 03:30:00,2013-01-17 03:30:00,2013-02-25 17:30:00,1323,0,0,0,0,55,64,2013-01-17 03:30:00
2013-01-01 00:00:00,2013-01-01 00:00:00,2013-01-06 16:30:00,1324,0,0,0,0,9,71,2013-01-01 00:00:00
2013-01-07 04:30:00,2013-01-07 04:30:00,2013-01-21 07:00:00,1326,0,0,0,0,45,72,2013-01-07 04:30:00
2013-01-22 03:00:00,2013-01-22 03:00:00,2013-01-22 16:00:00,1328,0,0,0,0,45,69,2013-01-22 03:00:00
2013-02-12 06:30:00,2013-02-12 06:30:00,2013-03-03 03:30:00,1330,0,0,0,0,1,72,2013-02-12 06:30:00
2013-03-03 18:00:00,2013-03-03 18:00:00,2013-03-28 16:30:00,1332,0,0,0,0,47,64,2013-03-03 18:00:00
2013-04-16 06:30:00,2013-04-16 06:30:00,2013-04-16 07:30:00,1334,0,0,0,0,1,4,2013-04-16 06:30:00
2013-04-16 08:00:00,2013-04-16 08:00:00,2013-04-17 03:00:00,1336,0,0,0,0,2,68,2013-04-16 08:00:00
2013-05-23 03:00:00,2013-05-23 03:00:00,2013-05-23 04:30:00,1338,0,0,0,0,45,55,2013-05-23 03:00:00
2013-05-23 07:30:00,2013-05-23 07:30:00,2013-05-23 16:00:00,1340,0,0,0,0,50,71,2013-05-23 07:30:00
2013-06-12 07:00:00,2013-06-12 07:00:00,2013-01-29 03:30:00,1342,0,0,0,0,54,64,2013-06-12 07:00:00
2013-05-29 04:00:00,2013-05-29 04:00:00,2013-01-01 02:30:00,1344,0,0,0,0,50,61,2013-05-29 04:00:00
2013-01-01 15:30:00,2013-01-01 15:30:00,2013-02-02 16:00:00,1346,0,0,0,0,20,64,2013-01-01 15:30:00
2013-01-01 00:00:00,2013-01-01 00:00:00,2013-01-07 16:00:00,1347,0,0,0,0,16,69,2013-01-01 00:00:00
2013-01-08 13:00:00,2013-01-08 13:00:00,2013-01-09 12:30:00,1349,0,0,0,0,1,47,2013-01-08 13:00:00
2013-01-25 18:30:00,2013-01-25 18:30:00,2013-02-07 02:30:00,1351,0,0,0,0,1,61,2013-01-25 18:30:00
2013-02-07 20:30:00,2013-02-07 20:30:00,2013-02-08 01:00:00,1353,0,0,0,0,18,20,2013-02-07 20:30:00
2013-02-08 07:30:00,2013-02-08 07:30:00,2013-02-08 10:00:00,1355,0,0,0,0,1,2,2013-02-08 07:30:00
2013-02-09 16:30:00,2013-02-09 16:30:00,2013-02-17 16:00:00,1357,0,0,0,0,1,73,2013-02-09 16:30:00
2013-02-19 19:30:00,2013-02-19 19:30:00,2013-02-28 03:00:00,1359,0,0,0,0,1,38,2013-02-19 19:30:00
2013-03-01 00:00:00,2013-03-01 00:00:00,2013-03-07 03:30:00,1361,0,0,0,0,1,64,2013-03-01 00:00:00
2013-03-08 19:30:00,2013-03-08 19:30:00,2013-03-08 20:00:00,1363,0,0,0,0,1,2,2013-03-08 19:30:00
2013-03-08 23:00:00,2013-03-08 23:00:00,2013-03-12 04:30:00,1365,0,0,0,0,1,48,2013-03-08 23:00:00
2013-03-13 21:00:00,2013-03-13 21:00:00,2013-04-02 16:00:00,1367,0,0,0,0,1,38,2013-03-13 21:00:00
2013-04-03 04:00:00,2013-04-03 04:00:00,2013-04-03 06:30:00,1369,0,0,0,0,18,19,2013-04-03 04:00:00
2013-04-03 07:00:00,2013-04-03 07:00:00,2013-04-03 08:00:00,1371,0,0,0,0,18,25,2013-04-03 07:00:00
2013-04-04 22:00:00,2013-04-04 22:00:00,2013-04-25 02:30:00,1373,0,0,0,0,1,51,2013-04-04 22:00:00
2013-04-25 19:30:00,2013-04-25 19:30:00,2013-04-26 03:30:00,1375,0,0,0,0,16,58,2013-04-25 19:30:00
2013-05-08 13:30:00,2013-05-08 13:30:00,2013-05-09 04:30:00,1377,0,0,0,0,1,62,2013-05-08 13:30:00
2013-05-23 14:00:00,2013-05-23 14:00:00,2013-05-28 21:00:00,1379,0,0,0,0,16,74,2013-05-23 14:00:00
2013-05-29 10:30:00,2013-05-29 10:30:00,2013-05-29 23:00:00,1381,0,0,0,0,21,72,2013-05-29 10:30:00
2013-06-07 02:30:00,2013-06-07 02:30:00,2013-06-27 03:00:00,1383,0,0,0,0,2,40,2013-06-07 02:30:00
2013-06-27 17:30:00,2013-06-27 17:30:00,2013-01-06 15:00:00,1385,0,0,0,0,2,38,2013-06-27 17:30:00
2013-01-07 21:30:00,2013-01-07 21:30:00,2013-01-12 10:00:00,1387,0,0,0,0,1,39,2013-01-07 21:30:00
2013-01-14 03:30:00,2013-01-14 03:30:00,2013-01-28 15:00:00,1389,0,0,0,0,1,61,2013-01-14 03:30:00
2013-01-31 00:00:00,2013-01-31 00:00:00,2013-01-31 15:30:00,1391,0,0,0,0,1,60,2013-01-31 00:00:00
2013-02-01 18:30:00,2013-02-01 18:30:00,2013-02-02 05:00:00,1393,0,0,0,0,20,38,2013-02-01 18:30:00
2013-02-03 11:00:00,2013-02-03 11:00:00,2013-02-03 17:30:00,1395,0,0,0,0,1,37,2013-02-03 11:00:00
2013-02-04 12:00:00,2013-02-04 12:00:00,2013-02-04 12:30:00,1397,0,0,0,0,7,8,2013-02-04 12:00:00
2013-02-05 13:30:00,2013-02-05 13:30:00,2013-02-22 15:30:00,1399,0,0,0,0,1,39,2013-02-05 13:30:00
2013-02-23 23:30:00,2013-02-23 23:30:00,2013-02-24 01:30:00,1401,0,0,0,0,1,2,2013-02-23 23:30:00
2013-02-24 04:30:00,2013-02-24 04:30:00,2013-03-02 15:30:00,1403,0,0,0,0,1,46,2013-02-24 04:30:00
2013-03-03 09:30:00,2013-03-03 09:30:00,2013-03-03 10:00:00,1405,0,0,0,0,1,2,2013-03-03 09:30:00
2013-03-03 20:30:00,2013-03-03 20:30:00,2013-03-09 17:00:00,1407,0,0,0,0,1,70,2013-03-03 20:30:00
2013-03-11 13:00:00,2013-03-11 13:00:00,2013-03-23 14:30:00,1409,0,0,0,0,1,66,2013-03-11 13:00:00
2013-03-24 17:00:00,2013-03-24 17:00:00,2013-03-24 20:00:00,1411,0,0,0,0,1,2,2013-03-24 17:00:00
2013-03-25 13:30:00,2013-03-25 13:30:00,2013-04-01 18:00:00,1413,0,0,0,0,1,62,2013-03-25 13:30:00
2013-04-02 13:00:00,2013-04-02 13:00:00,2013-04-02 14:00:00,1415,0,0,0,0,1,2,2013-04-02 13:00:00
2013-04-03 06:30:00,2013-04-03 06:30:00,2013-04-15 16:30:00,1417,0,0,0,0,1,70,2013-04-03 06:30:00
2013-04-17 04:30:00,2013-04-17 04:30:00,2013-04-18 17:00:00,1419,0,0,0,0,2,47,2013-04-17 04:30:00
2013-04-23 03:30:00,2013-04-23 03:30:00,2013-04-23 21:00:00,1421,0,0,0,0,7,50,2013-04-23 03:30:00
2013-05-04 15:00:00,2013-05-04 15:00:00,2013-05-15 05:00:00,1423,0,0,0,0,20,68,2013-05-04 15:00:00
2013-05-16 02:30:00,2013-05-16 02:30:00,2013-05-16 17:30:00,1425,0,0,0,0,2,29,2013-05-16 02:30:00
2013-05-21 12:30:00,2013-05-21 12:30:00,2013-05-22 05:00:00,1427,0,0,0,0,1,58,2013-05-21 12:30:00
2013-05-30 17:00:00,2013-05-30 17:00:00,2013-05-31 13:00:00,1429,0,0,0,0,1,70,2013-05-30 17:00:00
2013-06-15 03:30:00,2013-06-15 03:30:00,2013-01-04 17:00:00,1431,0,0,0,0,4,70,2013-06-15 03:30:00
2013-01-07 19:00:00,2013-01-07 19:00:00,2013-01-12 04:00:00,1433,0,0,0,0,1,60,2013-01-07 19:00:00
2013-01-12 17:00:00,2013-01-12 17:00:00,2013-01-17 16:30:00,1435,0,0,0,0,39,70,2013-01-12 17:00:00
2013-01-18 09:30:00,2013-01-18 09:30:00,2013-01-19 15:30:00,1437,0,0,0,0,47,72,2013-01-18 09:30:00
2013-01-28 20:30:00,2013-01-28 20:30:00,2013-02-03 03:00:00,1439,0,0,0,0,1,72,2013-01-28 20:30:00
2013-02-04 09:30:00,2013-02-04 09:30:00,2013-02-04 10:00:00,1441,0,0,0,0,7,8,2013-02-04 09:30:00
2013-02-06 02:30:00,2013-02-06 02:30:00,2013-02-07 07:30:00,1443,0,0,0,0,1,52,2013-02-06 02:30:00
2013-02-12 09:30:00,2013-02-12 09:30:00,2013-02-12 13:30:00,1445,0,0,0,0,1,5,2013-02-12 09:30:00
2013-02-14 01:00:00,2013-02-14 01:00:00,2013-02-14 16:00:00,1447,0,0,0,0,1,46,2013-02-14 01:00:00
2013-02-14 17:30:00,2013-02-14 17:30:00,2013-02-16 16:30:00,1449,0,0,0,0,45,61,2013-02-14 17:30:00
2013-02-16 23:00:00,2013-02-16 23:00:00,2013-02-17 03:00:00,1451,0,0,0,0,47,68,2013-02-16 23:00:00
2013-03-03 16:30:00,2013-03-03 16:30:00,2013-03-08 14:00:00,1453,0,0,0,0,27,45,2013-03-03 16:30:00
2013-03-09 01:00:00,2013-03-09 01:00:00,2013-03-09 02:30:00,1455,0,0,0,0,8,10,2013-03-09 01:00:00
2013-03-09 06:30:00,2013-03-09 06:30:00,2013-03-09 07:30:00,1457,0,0,0,0,4,6,2013-03-09 06:30:00
2013-03-10 08:30:00,2013-03-10 08:30:00,2013-03-10 10:00:00,1459,0,0,0,0,1,4,2013-03-10 08:30:00
2013-03-10 11:00:00,2013-03-10 11:00:00,2013-03-10 13:30:00,1461,0,0,0,0,1,8,2013-03-10 11:00:00
2013-03-10 15:00:00,2013-03-10 15:00:00,2013-03-14 03:30:00,1463,0,0,0,0,4,64,2013-03-10 15:00:00
2013-03-19 16:00:00,2013-03-19 16:00:00,2013-03-20 04:00:00,1465,0,0,0,0,43,64,2013-03-19 16:00:00
2013-03-24 02:30:00,2013-03-24 02:30:00,2013-03-24 15:30:00,1467,0,0,0,0,27,66,2013-03-24 02:30:00
2013-01-03 09:00:00,2013-01-03 09:00:00,2013-01-04 04:30:00,1470,0,0,0,0,1,52,2013-01-03 09:00:00
2013-01-11 20:00:00,2013-01-11 20:00:00,2013-01-11 20:30:00,1472,0,0,0,0,6,7,2013-01-11 20:00:00
2013-01-13 05:00:00,2013-01-13 05:00:00,2013-01-16 09:30:00,1474,0,0,0,0,1,59,2013-01-13 05:00:00
2013-01-17 22:00:00,2013-01-17 22:00:00,2013-01-18 03:00:00,1476,0,0,0,0,1,4,2013-01-17 22:00:00
2013-01-18 22:30:00,2013-01-18 22:30:00,2013-01-18 23:30:00,1478,0,0,0,0,1,4,2013-01-18 22:30:00
2013-01-23 09:30:00,2013-01-23 09:30:00,2013-01-23 14:30:00,1480,0,0,0,0,1,4,2013-01-23 09:30:00
2013-01-23 20:30:00,2013-01-23 20:30:00,2013-01-23 21:00:00,1482,0,0,0,0,1,2,2013-01-23 20:30:00
2013-01-24 23:00:00,2013-01-24 23:00:00,2013-01-26 04:30:00,1484,0,0,0,0,1,62,2013-01-24 23:00:00
2013-02-04 00:30:00,2013-02-04 00:30:00,2013-02-04 15:30:00,1486,0,0,0,0,1,56,2013-02-04 00:30:00
2013-02-07 03:00:00,2013-02-07 03:00:00,2013-02-08 02:00:00,1488,0,0,0,0,1,41,2013-02-07 03:00:00
2013-02-08 18:30:00,2013-02-08 18:30:00,2013-02-08 20:00:00,1490,0,0,0,0,1,2,2013-02-08 18:30:00
2013-02-09 12:00:00,2013-02-09 12:00:00,2013-02-10 16:00:00,1492,0,0,0,0,1,37,2013-02-09 12:00:00
2013-02-12 17:00:00,2013-02-12 17:00:00,2013-02-13 03:00:00,1494,0,0,0,0,1,66,2013-02-12 17:00:00
2013-02-15 11:30:00,2013-02-15 11:30:00,2013-03-05 15:30:00,1496,0,0,0,0,2,51,2013-02-15 11:30:00
2013-03-06 05:00:00,2013-03-06 05:00:00,2013-03-06 16:30:00,1498,0,0,0,0,14,38,2013-03-06 05:00:00
2013-03-09 04:00:00,2013-03-09 04:00:00,2013-03-09 06:30:00,1500,0,0,0,0,1,8,2013-03-09 04:00:00
2013-03-09 09:00:00,2013-03-09 09:00:00,2013-03-10 03:30:00,1502,0,0,0,0,1,43,2013-03-09 09:00:00
2013-03-10 22:30:00,2013-03-10 22:30:00,2013-03-10 22:30:00,1504,0,0,0,0,6,7,2013-03-10 22:30:00
2013-03-13 05:30:00,2013-03-13 05:30:00,2013-03-13 17:00:00,1506,0,0,0,0,1,20,2013-03-13 05:30:00
2013-03-13 17:30:00,2013-03-13 17:30:00,2013-03-15 16:00:00,1508,0,0,0,0,19,47,2013-03-13 17:30:00
2013-03-16 16:00:00,2013-03-16 16:00:00,2013-03-18 03:30:00,1510,0,0,0,0,14,65,2013-03-16 16:00:00
2013-03-21 00:30:00,2013-03-21 00:30:00,2013-03-21 16:30:00,1512,0,0,0,0,1,35,2013-03-21 00:30:00
2013-03-23 23:00:00,2013-03-23 23:00:00,2013-03-24 00:00:00,1514,0,0,0,0,1,6,2013-03-23 23:00:00
2013-03-24 02:30:00,2013-03-24 02:30:00,2013-03-24 17:00:00,1516,0,0,0,0,4,37,2013-03-24 02:30:00
2013-03-26 06:00:00,2013-03-26 06:00:00,2013-03-26 06:30:00,1518,0,0,0,0,1,2,2013-03-26 06:00:00
2013-03-26 07:00:00,2013-03-26 07:00:00,2013-03-29 03:30:00,1520,0,0,0,0,1,51,2013-03-26 07:00:00
2013-03-29 10:00:00,2013-03-29 10:00:00,2013-03-30 05:00:00,1522,0,0,0,0,17,38,2013-03-29 10:00:00
2013-03-30 17:30:00,2013-03-30 17:30:00,2013-03-31 02:30:00,1524,0,0,0,0,22,46,2013-03-30 17:30:00
2013-04-09 14:00:00,2013-04-09 14:00:00,2013-05-19 17:30:00,1526,0,0,0,0,1,56,2013-04-09 14:00:00
2013-05-20 15:30:00,2013-05-20 15:30:00,2013-05-28 02:00:00,1528,0,0,0,0,9,59,2013-05-20 15:30:00
2013-05-28 16:30:00,2013-05-28 16:30:00,2013-05-28 19:00:00,1530,0,0,0,0,40,43,2013-05-28 16:30:00
2013-05-30 01:00:00,2013-05-30 01:00:00,2013-05-30 20:00:00,1532,0,0,0,0,1,46,2013-05-30 01:00:00
2013-06-20 03:00:00,2013-06-20 03:00:00,2013-06-21 02:30:00,1534,0,0,0,0,20,37,2013-06-20 03:00:00
2013-06-21 17:00:00,2013-06-21 17:00:00,2013-06-25 00:00:00,1536,0,0,0,0,4,44,2013-06-21 17:00:00
2013-06-25 16:30:00,2013-06-25 16:30:00,2013-06-28 02:30:00,1538,0,0,0,0,9,36,2013-06-25 16:30:00
2013-06-29 03:30:00,2013-06-29 03:30:00,2013-06-29 16:30:00,1540,0,0,0,0,15,46,2013-06-29 03:30:00
2013-05-13 17:00:00,2013-05-13 17:00:00,2013-05-14 18:00:00,1542,0,0,0,0,27,32,2013-05-13 17:00:00
